Data from Cr-10ng_USB2E8911_005.txt Node
Date: Tue May 14 16:22:11 PDT 2019
User: admin
Spectrometer: USB2E891
Trigger mode: 1
Integration Time (sec): 1.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
183.106	-231.72
183.502	7.28
183.898	8.28
184.293	16.28
184.689	10.28
185.085	15.28
185.48	15.28
185.876	15.28
186.271	16.28
186.667	13.28
187.062	11.28
187.457	12.28
187.853	18.28
188.248	16.28
188.643	11.28
189.039	17.28
189.434	16.28
189.829	11.28
190.224	19.28
190.619	13.28
191.014	14.28
191.409	14.28
191.805	21.28
192.199	13.28
192.594	12.28
192.989	18.28
193.384	14.28
193.779	15.28
194.174	17.28
194.569	20.28
194.964	19.28
195.358	22.28
195.753	18.28
196.148	22.28
196.542	24.28
196.937	23.28
197.331	21.28
197.726	23.28
198.12	20.28
198.515	26.28
198.909	18.28
199.304	20.28
199.698	18.28
200.092	22.28
200.487	22.28
200.881	18.28
201.275	17.28
201.669	16.28
202.063	21.28
202.458	20.28
202.852	20.28
203.246	17.28
203.64	21.28
204.034	23.28
204.428	17.28
204.822	18.28
205.216	17.28
205.609	24.28
206.003	17.28
206.397	11.28
206.791	24.28
207.184	26.28
207.578	17.28
207.972	26.28
208.365	21.28
208.759	24.28
209.153	18.28
209.546	24.28
209.94	28.28
210.333	17.28
210.726	20.28
211.12	20.28
211.513	27.28
211.906	18.28
212.3	24.28
212.693	23.28
213.086	22.28
213.479	22.28
213.873	17.28
214.266	23.28
214.659	24.28
215.052	24.28
215.445	26.28
215.838	27.28
216.231	24.28
216.624	28.28
217.016	21.28
217.409	19.28
217.802	31.28
218.195	20.28
218.588	24.28
218.98	21.28
219.373	20.28
219.766	25.28
220.158	32.28
220.551	25.28
220.943	24.28
221.336	25.28
221.728	29.28
222.121	26.28
222.513	27.28
222.906	26.28
223.298	32.28
223.69	24.28
224.082	29.28
224.475	29.28
224.867	29.28
225.259	24.28
225.651	27.28
226.043	26.28
226.435	29.28
226.827	19.28
227.219	25.28
227.611	30.28
228.003	25.28
228.395	29.28
228.787	25.28
229.179	25.28
229.57	31.28
229.962	25.28
230.354	31.28
230.746	26.28
231.137	30.28
231.529	30.28
231.92	34.28
232.312	29.28
232.703	31.28
233.095	32.28
233.486	29.28
233.878	31.28
234.269	39.28
234.66	35.28
235.052	29.28
235.443	27.28
235.834	33.28
236.225	33.28
236.616	37.28
237.008	34.28
237.399	34.28
237.79	37.28
238.181	29.28
238.572	39.28
238.963	48.28
239.354	40.28
239.744	49.28
240.135	47.28
240.526	41.28
240.917	41.28
241.308	41.28
241.698	38.28
242.089	39.28
242.48	43.28
242.87	50.28
243.261	51.28
243.651	44.28
244.042	41.28
244.432	48.28
244.823	45.28
245.213	53.28
245.603	66.28
245.994	67.28
246.384	55.28
246.774	55.28
247.164	54.28
247.555	59.28
247.945	68.28
248.335	67.28
248.725	80.28
249.115	72.28
249.505	57.28
249.895	56.28
250.285	55.28
250.675	50.28
251.065	58.28
251.454	55.28
251.844	58.28
252.234	71.28
252.624	65.28
253.013	51.28
253.403	56.28
253.793	47.28
254.182	61.28
254.572	71.28
254.961	93.28
255.351	108.28
255.74	85.28
256.13	73.28
256.519	68.28
256.908	89.28
257.298	75.28
257.687	76.28
258.076	81.28
258.465	66.28
258.854	63.28
259.243	50.28
259.633	62.28
260.022	70.28
260.411	96.28
260.8	96.28
261.188	93.28
261.577	76.28
261.966	77.28
262.355	74.28
262.744	75.28
263.133	77.28
263.521	78.28
263.91	69.28
264.299	72.28
264.687	85.28
265.076	99.28
265.464	122.28
265.853	131.28
266.241	107.28
266.63	94.28
267.018	86.28
267.407	79.28
267.795	114.28
268.183	94.28
268.571	93.28
268.96	73.28
269.348	89.28
269.736	115.28
270.124	133.28
270.512	107.28
270.9	99.28
271.288	114.28
271.676	136.28
272.064	170.28
272.452	131.28
272.84	97.28
273.228	59.28
273.616	58.28
274.003	58.28
274.391	83.28
274.779	70.28
275.166	72.28
275.554	71.28
275.941	105.28
276.329	121.28
276.717	140.28
277.104	140.28
277.491	127.28
277.879	99.28
278.266	76.28
278.653	89.28
279.041	109.28
279.428	124.28
279.815	98.28
280.202	105.28
280.589	81.28
280.977	77.28
281.364	69.28
281.751	83.28
282.138	95.28
282.525	112.28
282.912	151.28
283.298	153.28
283.685	130.28
284.072	112.28
284.459	119.28
284.846	123.28
285.232	124.28
285.619	116.28
286.006	102.28
286.392	118.28
286.779	109.28
287.165	98.28
287.552	136.28
287.938	149.28
288.325	124.28
288.711	82.28
289.097	108.28
289.484	145.28
289.87	119.28
290.256	87.28
290.642	94.28
291.028	93.28
291.414	103.28
291.801	94.28
292.187	106.28
292.573	92.28
292.959	102.28
293.344	131.28
293.73	159.28
294.116	219.28
294.502	253.28
294.888	208.28
295.274	105.28
295.659	77.28
296.045	86.28
296.431	92.28
296.816	97.28
297.202	104.28
297.587	118.28
297.973	117.28
298.358	104.28
298.744	95.28
299.129	117.28
299.514	126.28
299.9	107.28
300.285	87.28
300.67	93.28
301.055	135.28
301.44	172.28
301.825	168.28
302.211	160.28
302.596	132.28
302.981	114.28
303.366	88.28
303.75	118.28
304.135	154.28
304.52	195.28
304.905	174.28
305.29	142.28
305.675	81.28
306.059	77.28
306.444	89.28
306.829	85.28
307.213	93.28
307.598	101.28
307.982	99.28
308.367	89.28
308.751	97.28
309.135	109.28
309.52	94.28
309.904	97.28
310.288	101.28
310.673	103.28
311.057	93.28
311.441	91.28
311.825	105.28
312.209	90.28
312.593	92.28
312.977	80.28
313.361	83.28
313.745	85.28
314.129	106.28
314.513	102.28
314.897	95.28
315.281	95.28
315.665	99.28
316.048	116.28
316.432	121.28
316.816	108.28
317.199	103.28
317.583	142.28
317.966	160.28
318.35	143.28
318.733	118.28
319.117	117.28
319.5	140.28
319.884	147.28
320.267	171.28
320.65	187.28
321.033	221.28
321.417	210.28
321.8	206.28
322.183	128.28
322.566	106.28
322.949	110.28
323.332	127.28
323.715	136.28
324.098	152.28
324.481	212.28
324.864	212.28
325.246	174.28
325.629	124.28
326.012	122.28
326.395	129.28
326.777	159.28
327.16	154.28
327.543	155.28
327.925	132.28
328.308	107.28
328.69	108.28
329.073	125.28
329.455	143.28
329.837	165.28
330.22	173.28
330.602	148.28
330.984	148.28
331.366	181.28
331.748	135.28
332.131	142.28
332.513	170.28
332.895	159.28
333.277	149.28
333.659	150.28
334.041	170.28
334.423	147.28
334.804	129.28
335.186	110.28
335.568	122.28
335.95	114.28
336.332	124.28
336.713	132.28
337.095	161.28
337.476	181.28
337.858	144.28
338.239	132.28
338.621	110.28
339.002	97.28
339.384	108.28
339.765	114.28
340.146	111.28
340.528	124.28
340.909	148.28
341.29	155.28
341.671	138.28
342.053	126.28
342.434	118.28
342.815	123.28
343.196	113.28
343.577	109.28
343.958	136.28
344.338	132.28
344.719	131.28
345.1	117.28
345.481	121.28
345.862	124.28
346.242	115.28
346.623	105.28
347.004	94.28
347.384	106.28
347.765	111.28
348.145	119.28
348.526	118.28
348.906	145.28
349.287	154.28
349.667	144.28
350.047	123.28
350.428	130.28
350.808	149.28
351.188	123.28
351.568	126.28
351.948	117.28
352.328	143.28
352.708	140.28
353.088	139.28
353.468	127.28
353.848	158.28
354.228	181.28
354.608	182.28
354.988	157.28
355.368	125.28
355.747	125.28
356.127	128.28
356.507	159.28
356.886	201.28
357.266	203.28
357.645	169.28
358.025	142.28
358.404	140.28
358.784	149.28
359.163	159.28
359.542	149.28
359.922	127.28
360.301	150.28
360.68	185.28
361.059	247.28
361.439	341.28
361.818	352.28
362.197	267.28
362.576	191.28
362.955	171.28
363.334	164.28
363.713	177.28
364.091	181.28
364.47	163.28
364.849	131.28
365.228	136.28
365.606	140.28
365.985	128.28
366.364	121.28
366.742	128.28
367.121	124.28
367.499	152.28
367.878	193.28
368.256	235.28
368.635	203.28
369.013	165.28
369.391	141.28
369.77	137.28
370.148	175.28
370.526	237.28
370.904	248.28
371.282	189.28
371.66	172.28
372.038	147.28
372.416	133.28
372.794	124.28
373.172	133.28
373.55	138.28
373.928	137.28
374.306	154.28
374.683	145.28
375.061	191.28
375.439	268.28
375.816	308.28
376.194	343.28
376.572	331.28
376.949	326.28
377.327	321.28
377.704	332.28
378.081	318.28
378.459	254.28
378.836	206.28
379.213	218.28
379.591	207.28
379.968	213.28
380.345	229.28
380.722	274.28
381.099	342.28
381.476	390.28
381.853	394.28
382.23	340.28
382.607	302.28
382.984	378.28
383.361	437.28
383.738	459.28
384.114	437.28
384.491	406.28
384.868	420.28
385.244	345.28
385.621	341.28
385.997	384.28
386.374	535.28
386.75	607.28
387.127	543.28
387.503	458.28
387.88	445.28
388.256	379.28
388.632	295.28
389.008	206.28
389.385	180.28
389.761	173.28
390.137	164.28
390.513	156.28
390.889	141.28
391.265	135.28
391.641	144.28
392.017	150.28
392.393	198.28
392.768	329.28
393.144	465.28
393.52	471.28
393.896	347.28
394.271	260.28
394.647	237.28
395.022	253.28
395.398	251.28
395.773	243.28
396.149	292.28
396.524	369.28
396.9	382.28
397.275	301.28
397.65	272.28
398.026	278.28
398.401	279.28
398.776	240.28
399.151	238.28
399.526	240.28
399.901	276.28
400.276	471.28
400.651	776.28
401.026	917.28
401.401	794.28
401.776	543.28
402.151	364.28
402.525	242.28
402.9	206.28
403.275	245.28
403.649	277.28
404.024	343.28
404.399	401.28
404.773	372.28
405.148	270.28
405.522	211.28
405.896	221.28
406.271	305.28
406.645	544.28
407.019	852.28
407.393	933.28
407.768	717.28
408.142	465.28
408.516	315.28
408.89	246.28
409.264	233.28
409.638	287.28
410.012	380.28
410.386	428.28
410.76	349.28
411.133	285.28
411.507	277.28
411.881	263.28
412.255	263.28
412.628	255.28
413.002	262.28
413.375	312.28
413.749	340.28
414.122	311.28
414.496	280.28
414.869	222.28
415.243	215.28
415.616	207.28
415.989	187.28
416.363	210.28
416.736	269.28
417.109	307.28
417.482	258.28
417.855	226.28
418.228	194.28
418.601	169.28
418.974	164.28
419.347	148.28
419.72	161.28
420.093	191.28
420.465	212.28
420.838	206.28
421.211	188.28
421.583	215.28
421.956	238.28
422.329	271.28
422.701	276.28
423.074	228.28
423.446	239.28
423.818	286.28
424.191	329.28
424.563	323.28
424.935	248.28
425.308	258.28
425.68	302.28
426.052	342.28
426.424	459.28
426.796	564.28
427.168	575.28
427.54	482.28
427.912	414.28
428.284	315.28
428.656	393.28
429.028	721.28
429.399	935.28
429.771	1002.28
430.143	831.28
430.514	678.28
430.886	465.28
431.258	316.28
431.629	237.28
432.001	184.28
432.372	176.28
432.743	201.28
433.115	201.28
433.486	194.28
433.857	178.28
434.229	196.28
434.6	210.28
434.971	209.28
435.342	203.28
435.713	199.28
436.084	202.28
436.455	208.28
436.826	208.28
437.197	182.28
437.568	183.28
437.939	189.28
438.309	194.28
438.68	178.28
439.051	160.28
439.421	161.28
439.792	152.28
440.163	166.28
440.533	195.28
440.903	203.28
441.274	198.28
441.644	200.28
442.015	200.28
442.385	210.28
442.755	191.28
443.125	184.28
