Data from Cr-1ng_USB2E8911_005.txt Node
Date: Tue May 14 14:49:21 PDT 2019
User: admin
Spectrometer: USB2E891
Trigger mode: 1
Integration Time (sec): 1.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
183.106	-229.78
183.502	10.22
183.898	8.22
184.293	11.22
184.689	5.22
185.085	11.22
185.48	21.22
185.876	20.22
186.271	14.22
186.667	12.22
187.062	16.22
187.457	11.22
187.853	14.22
188.248	16.22
188.643	13.22
189.039	13.22
189.434	15.22
189.829	16.22
190.224	14.22
190.619	15.22
191.014	13.22
191.409	18.22
191.805	13.22
192.199	19.22
192.594	20.22
192.989	12.22
193.384	13.22
193.779	15.22
194.174	19.22
194.569	14.22
194.964	21.22
195.358	18.22
195.753	18.22
196.148	22.22
196.542	18.22
196.937	18.22
197.331	21.22
197.726	20.22
198.12	14.22
198.515	27.22
198.909	17.22
199.304	22.22
199.698	16.22
200.092	13.22
200.487	18.22
200.881	22.22
201.275	18.22
201.669	18.22
202.063	18.22
202.458	21.22
202.852	25.22
203.246	20.22
203.64	23.22
204.034	22.22
204.428	21.22
204.822	26.22
205.216	18.22
205.609	20.22
206.003	24.22
206.397	19.22
206.791	28.22
207.184	26.22
207.578	21.22
207.972	23.22
208.365	21.22
208.759	25.22
209.153	27.22
209.546	18.22
209.94	25.22
210.333	16.22
210.726	21.22
211.12	24.22
211.513	22.22
211.906	21.22
212.3	26.22
212.693	21.22
213.086	18.22
213.479	16.22
213.873	22.22
214.266	19.22
214.659	24.22
215.052	22.22
215.445	17.22
215.838	18.22
216.231	21.22
216.624	24.22
217.016	24.22
217.409	28.22
217.802	24.22
218.195	23.22
218.588	26.22
218.98	27.22
219.373	22.22
219.766	27.22
220.158	21.22
220.551	26.22
220.943	17.22
221.336	26.22
221.728	24.22
222.121	26.22
222.513	34.22
222.906	25.22
223.298	19.22
223.69	29.22
224.082	25.22
224.475	26.22
224.867	36.22
225.259	25.22
225.651	30.22
226.043	22.22
226.435	21.22
226.827	34.22
227.219	20.22
227.611	29.22
228.003	26.22
228.395	27.22
228.787	30.22
229.179	24.22
229.57	25.22
229.962	27.22
230.354	37.22
230.746	28.22
231.137	30.22
231.529	31.22
231.92	34.22
232.312	32.22
232.703	35.22
233.095	32.22
233.486	30.22
233.878	29.22
234.269	27.22
234.66	31.22
235.052	29.22
235.443	38.22
235.834	28.22
236.225	34.22
236.616	41.22
237.008	30.22
237.399	34.22
237.79	37.22
238.181	33.22
238.572	33.22
238.963	38.22
239.354	46.22
239.744	50.22
240.135	45.22
240.526	44.22
240.917	38.22
241.308	35.22
241.698	34.22
242.089	44.22
242.48	43.22
242.87	40.22
243.261	47.22
243.651	53.22
244.042	56.22
244.432	47.22
244.823	52.22
245.213	66.22
245.603	70.22
245.994	65.22
246.384	56.22
246.774	64.22
247.164	56.22
247.555	63.22
247.945	79.22
248.335	85.22
248.725	88.22
249.115	72.22
249.505	74.22
249.895	62.22
250.285	51.22
250.675	53.22
251.065	59.22
251.454	55.22
251.844	63.22
252.234	78.22
252.624	70.22
253.013	59.22
253.403	53.22
253.793	57.22
254.182	58.22
254.572	81.22
254.961	99.22
255.351	114.22
255.74	92.22
256.13	72.22
256.519	65.22
256.908	83.22
257.298	87.22
257.687	79.22
258.076	88.22
258.465	76.22
258.854	69.22
259.243	59.22
259.633	69.22
260.022	82.22
260.411	98.22
260.8	104.22
261.188	112.22
261.577	93.22
261.966	82.22
262.355	76.22
262.744	80.22
263.133	86.22
263.521	91.22
263.91	71.22
264.299	81.22
264.687	89.22
265.076	105.22
265.464	130.22
265.853	141.22
266.241	121.22
266.63	89.22
267.018	100.22
267.407	98.22
267.795	110.22
268.183	105.22
268.571	94.22
268.96	70.22
269.348	99.22
269.736	128.22
270.124	130.22
270.512	111.22
270.9	106.22
271.288	114.22
271.676	153.22
272.064	169.22
272.452	146.22
272.84	103.22
273.228	61.22
273.616	58.22
274.003	66.22
274.391	72.22
274.779	76.22
275.166	75.22
275.554	71.22
275.941	112.22
276.329	133.22
276.717	154.22
277.104	155.22
277.491	126.22
277.879	104.22
278.266	84.22
278.653	82.22
279.041	110.22
279.428	128.22
279.815	121.22
280.202	107.22
280.589	100.22
280.977	73.22
281.364	72.22
281.751	86.22
282.138	94.22
282.525	114.22
282.912	160.22
283.298	166.22
283.685	136.22
284.072	116.22
284.459	127.22
284.846	129.22
285.232	139.22
285.619	113.22
286.006	111.22
286.392	123.22
286.779	110.22
287.165	111.22
287.552	146.22
287.938	160.22
288.325	128.22
288.711	90.22
289.097	105.22
289.484	151.22
289.87	122.22
290.256	94.22
290.642	86.22
291.028	103.22
291.414	107.22
291.801	96.22
292.187	100.22
292.573	92.22
292.959	100.22
293.344	136.22
293.73	167.22
294.116	232.22
294.502	280.22
294.888	202.22
295.274	103.22
295.659	78.22
296.045	82.22
296.431	94.22
296.816	94.22
297.202	97.22
297.587	113.22
297.973	129.22
298.358	104.22
298.744	94.22
299.129	123.22
299.514	113.22
299.9	107.22
300.285	79.22
300.67	95.22
301.055	130.22
301.44	166.22
301.825	159.22
302.211	167.22
302.596	130.22
302.981	100.22
303.366	91.22
303.75	111.22
304.135	148.22
304.52	187.22
304.905	177.22
305.29	120.22
305.675	74.22
306.059	67.22
306.444	80.22
306.829	84.22
307.213	84.22
307.598	98.22
307.982	85.22
308.367	85.22
308.751	95.22
309.135	98.22
309.52	88.22
309.904	83.22
310.288	87.22
310.673	86.22
311.057	90.22
311.441	89.22
311.825	90.22
312.209	88.22
312.593	80.22
312.977	79.22
313.361	80.22
313.745	91.22
314.129	83.22
314.513	95.22
314.897	82.22
315.281	83.22
315.665	90.22
316.048	99.22
316.432	108.22
316.816	102.22
317.199	100.22
317.583	133.22
317.966	133.22
318.35	114.22
318.733	117.22
319.117	96.22
319.5	123.22
319.884	135.22
320.267	144.22
320.65	182.22
321.033	189.22
321.417	210.22
321.8	184.22
322.183	121.22
322.566	89.22
322.949	106.22
323.332	120.22
323.715	121.22
324.098	155.22
324.481	211.22
324.864	210.22
325.246	162.22
325.629	106.22
326.012	110.22
326.395	123.22
326.777	140.22
327.16	166.22
327.543	140.22
327.925	122.22
328.308	89.22
328.69	101.22
329.073	99.22
329.455	124.22
329.837	170.22
330.22	148.22
330.602	139.22
330.984	121.22
331.366	154.22
331.748	104.22
332.131	117.22
332.513	140.22
332.895	144.22
333.277	139.22
333.659	135.22
334.041	149.22
334.423	148.22
334.804	115.22
335.186	94.22
335.568	93.22
335.95	107.22
336.332	99.22
336.713	115.22
337.095	136.22
337.476	148.22
337.858	136.22
338.239	109.22
338.621	98.22
339.002	82.22
339.384	85.22
339.765	97.22
340.146	97.22
340.528	103.22
340.909	125.22
341.29	125.22
341.671	112.22
342.053	103.22
342.434	93.22
342.815	96.22
343.196	98.22
343.577	95.22
343.958	92.22
344.338	111.22
344.719	107.22
345.1	108.22
345.481	91.22
345.862	104.22
346.242	96.22
346.623	91.22
347.004	79.22
347.384	83.22
347.765	92.22
348.145	97.22
348.526	99.22
348.906	112.22
349.287	121.22
349.667	114.22
350.047	98.22
350.428	98.22
350.808	107.22
351.188	104.22
351.568	91.22
351.948	99.22
352.328	102.22
352.708	102.22
353.088	109.22
353.468	115.22
353.848	126.22
354.228	147.22
354.608	147.22
354.988	124.22
355.368	103.22
355.747	98.22
356.127	101.22
356.507	125.22
356.886	145.22
357.266	166.22
357.645	132.22
358.025	114.22
358.404	111.22
358.784	121.22
359.163	130.22
359.542	118.22
359.922	103.22
360.301	119.22
360.68	122.22
361.059	199.22
361.439	283.22
361.818	282.22
362.197	197.22
362.576	145.22
362.955	122.22
363.334	124.22
363.713	132.22
364.091	138.22
364.47	134.22
364.849	113.22
365.228	107.22
365.606	119.22
365.985	113.22
366.364	90.22
366.742	92.22
367.121	103.22
367.499	116.22
367.878	144.22
368.256	164.22
368.635	152.22
369.013	126.22
369.391	100.22
369.77	102.22
370.148	134.22
370.526	173.22
370.904	174.22
371.282	141.22
371.66	121.22
372.038	106.22
372.416	91.22
372.794	98.22
373.172	96.22
373.55	103.22
373.928	106.22
374.306	102.22
374.683	98.22
375.061	127.22
375.439	193.22
375.816	229.22
376.194	232.22
376.572	239.22
376.949	233.22
377.327	227.22
377.704	240.22
378.081	215.22
378.459	203.22
378.836	173.22
379.213	184.22
379.591	182.22
379.968	162.22
380.345	174.22
380.722	197.22
381.099	239.22
381.476	258.22
381.853	269.22
382.23	237.22
382.607	219.22
382.984	261.22
383.361	318.22
383.738	341.22
384.114	317.22
384.491	317.22
384.868	301.22
385.244	278.22
385.621	264.22
385.997	298.22
386.374	388.22
386.75	460.22
387.127	417.22
387.503	351.22
387.88	331.22
388.256	286.22
388.632	215.22
389.008	147.22
389.385	124.22
389.761	108.22
390.137	109.22
390.513	112.22
390.889	98.22
391.265	97.22
391.641	109.22
392.017	114.22
392.393	155.22
392.768	225.22
393.144	318.22
393.52	324.22
393.896	231.22
394.271	186.22
394.647	175.22
395.022	196.22
395.398	177.22
395.773	157.22
396.149	190.22
396.524	236.22
396.9	237.22
397.275	192.22
397.65	182.22
398.026	195.22
398.401	170.22
398.776	168.22
399.151	174.22
399.526	176.22
399.901	213.22
400.276	376.22
400.651	636.22
401.026	734.22
401.401	620.22
401.776	384.22
402.151	247.22
402.525	153.22
402.9	143.22
403.275	155.22
403.649	181.22
404.024	221.22
404.399	250.22
404.773	241.22
405.148	170.22
405.522	129.22
405.896	138.22
406.271	210.22
406.645	360.22
407.019	582.22
407.393	662.22
407.768	548.22
408.142	334.22
408.516	242.22
408.89	171.22
409.264	147.22
409.638	202.22
410.012	246.22
410.386	255.22
410.76	203.22
411.133	189.22
411.507	161.22
411.881	182.22
412.255	171.22
412.628	164.22
413.002	146.22
413.375	202.22
413.749	194.22
414.122	180.22
414.496	172.22
414.869	141.22
415.243	130.22
415.616	124.22
415.989	123.22
416.363	116.22
416.736	175.22
417.109	171.22
417.482	150.22
417.855	138.22
418.228	138.22
418.601	107.22
418.974	97.22
419.347	98.22
419.72	120.22
420.093	119.22
420.465	127.22
420.838	124.22
421.211	120.22
421.583	124.22
421.956	147.22
422.329	174.22
422.701	168.22
423.074	158.22
423.446	152.22
423.818	161.22
424.191	183.22
424.563	196.22
424.935	141.22
425.308	142.22
425.68	167.22
426.052	196.22
426.424	245.22
426.796	309.22
427.168	317.22
427.54	252.22
427.912	226.22
428.284	191.22
428.656	260.22
429.028	495.22
429.399	643.22
429.771	657.22
430.143	565.22
430.514	438.22
430.886	280.22
431.258	192.22
431.629	128.22
432.001	110.22
432.372	108.22
432.743	130.22
433.115	120.22
433.486	121.22
433.857	102.22
434.229	122.22
434.6	126.22
434.971	133.22
435.342	114.22
435.713	115.22
436.084	120.22
436.455	123.22
436.826	115.22
437.197	115.22
437.568	105.22
437.939	105.22
438.309	106.22
438.68	107.22
439.051	105.22
439.421	99.22
439.792	90.22
440.163	108.22
440.533	120.22
440.903	120.22
441.274	110.22
441.644	116.22
442.015	122.22
442.385	122.22
442.755	136.22
443.125	122.22
443.496	119.22
443.866	118.22
444.236	111.22
444.606	108.22
444.976	93.22
445.346	118.22
445.716	110.22
446.085	115.22
446.455	113.22
446.825	106.22
447.195	94.22
447.565	96.22
447.934	127.22
448.304	135.22
448.673	126.22
449.043	106.22
449.412	114.22
449.782	91.22
450.151	101.22
450.521	91.22
450.89	98.22
451.259	101.22
451.628	87.22
451.998	84.22
452.367	89.22
452.736	85.22
453.105	77.22
453.474	91.22
453.843	98.22
454.212	101.22
454.581	97.22
454.95	104.22
455.318	95.22
455.687	84.22
456.056	88.22
456.424	81.22
456.793	94.22
457.162	92.22
457.53	80.22
457.899	72.22
458.267	86.22
458.636	92.22
459.004	102.22
459.372	112.22
459.741	104.22
460.109	105.22
460.477	95.22
460.845	106.22
461.213	109.22
461.581	93.22
